,catid,cubeid,age_re_mge,z_re_mge,alpha_re_mge,age_re_mge_err,z_re_mge_err,alpha_re_mge_err,age_re,z_re,alpha_re,age_re_err,z_re_err,alpha_re_err,age_3kpc_round,z_3kpc_round,alpha_3kpc_round,age_3kpc_round_err,z_3kpc_round_err,alpha_3kpc_round_err,age_1_4_arcsecond,z_1_4_arcsecond,alpha_1_4_arcsecond,age_1_4_arcsecond_err,z_1_4_arcsecond_err,alpha_1_4_arcsecond_err,age_2_arcsecond,z_2_arcsecond,alpha_2_arcsecond,age_2_arcsecond_err,z_2_arcsecond_err,alpha_2_arcsecond_err,age_3_arcsecond,z_3_arcsecond,alpha_3_arcsecond,age_3_arcsecond_err,z_3_arcsecond_err,alpha_3_arcsecond_err,age_4_arcsecond,z_4_arcsecond,alpha_4_arcsecond,age_4_arcsecond_err,z_4_arcsecond_err,alpha_4_arcsecond_err,catidpub
1456,220396,220396_11_Y14SAR3_P007_12T058_2017_03_24-2017_04_02,8.1168964702676,-0.054999999701976776,0.19599999487400055,2.6638267040252686,0.10099999606609344,0.09099999070167542,4.06808488757239,-0.054999999701976776,0.2160000056028366,1.4253160953521729,0.10099999606609344,0.09149999916553497,4.162842757456065,-0.054999999701976776,0.20600000023841858,1.4253160953521729,0.10099999606609344,0.09149999916553497,9.758655945674352,-0.0949999988079071,0.2160000056028366,3.281047821044922,0.10049999505281448,0.09149999916553497,9.985964243287482,-0.07500000298023224,0.1459999978542328,3.281047821044922,0.12099999934434891,0.09099999070167542,8.499434015590785,-0.07500000298023224,0.2160000056028366,2.920827865600586,0.11100000143051147,0.09649999439716339,8.1168964702676,-0.054999999701976776,0.19599999487400055,2.9722771644592285,0.10099999606609344,0.09649999439716339,220396_A
1457,463119,463119_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02,3.015712989638904,-0.5580000281333923,-0.03700000047683716,1.362974762916565,0.23149999976158142,0.17249999940395355,2.9470669811950616,-0.5989999771118164,0.004000000189989805,1.6372909545898438,0.2514999806880951,0.19249999523162842,4.460566379282725,-0.296999990940094,0.1860000044107437,2.294135332107544,0.20099999010562897,0.19200000166893005,3.383685627252995,-0.23600000143051147,0.20600000023841858,2.1550045013427734,0.23199999332427979,0.20250000059604645,4.460566379282725,-0.25600001215934753,0.19599999487400055,2.533383846282959,0.23149999976158142,0.20250000059604645,5.121415442300698,-0.49799999594688416,0.07500000298023224,2.4582102298736572,0.24199999868869781,0.19750000536441803,4.259807821671483,-0.4580000042915344,0.03400000184774399,2.094768762588501,0.23200000822544098,0.1875,463119_A
1458,48681,48681_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19,5.880171687267607,0.2070000022649765,0.22699999809265137,2.5517210960388184,0.1210000067949295,0.10649999976158142,4.359031492379173,0.16699999570846558,0.2370000034570694,1.1685088872909546,0.11049999296665192,0.10649999976158142,4.460566379282725,0.16699999570846558,0.2160000056028366,3.407581329345703,0.14100000262260437,0.1264999955892563,10.700153468094982,0.1459999978542328,0.22699999809265137,5.569442272186279,0.1614999920129776,0.13650000095367432,5.7463226384084365,0.16699999570846558,0.2160000056028366,3.6597225666046143,0.14100000262260437,0.12150000035762787,4.259807821671483,0.18700000643730164,0.22699999809265137,0.7308419942855835,0.11050000041723251,0.11149999499320984,4.359031492379173,0.18700000643730164,0.2370000034570694,1.0765092372894287,0.11050000041723251,0.10649999231100082,48681_A
1459,9016800231,9016800231_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26,5.487695516567193,-0.15600000321865082,0.17599999904632568,3.5784997940063477,0.2615000009536743,0.1875,4.89091377733286,-0.25600001215934753,0.08500000089406967,2.5908851623535156,0.3725000023841858,0.2485000044107437,5.7463226384084365,-0.15600000321865082,0.2370000034570694,3.919868230819702,0.2214999943971634,0.18199999630451202,8.1168964702676,-0.17599999904632568,0.13500000536441803,4.79285192489624,0.21150000393390656,0.18199999630451202,8.499434015590785,-0.19599999487400055,0.2160000056028366,5.3187761306762695,0.210999995470047,0.19249999523162842,5.7463226384084365,-0.15600000321865082,0.2370000034570694,4.190042495727539,0.23199999332427979,0.1770000010728836,5.7463226384084365,-0.15600000321865082,0.20600000023841858,3.830641269683838,0.2515000104904175,0.19750000536441803,9016800231_B
1460,203684,203684_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14,1.3164064654697047,-1.4040000438690186,0.15600000321865082,0.555249035358429,0.45299994945526123,0.4000000059604645,1.3470695111082254,-1.5049999952316284,-0.05700000002980232,0.9406935572624207,0.46299999952316284,0.4000000059604645,1.8594735564600955,-1.3240000009536743,0.49000000953674316,1.1309623718261719,0.43300002813339233,0.4000000059604645,2.626576211733084,-1.7059999704360962,-99.0,1.1985712051391602,0.684499979019165,-99.0,2.626576211733084,-1.2630000114440918,-99.0,1.414470911026001,0.6545000076293945,-99.0,2.750362934937096,-1.3240000009536743,0.4490000009536743,1.268444538116455,0.49299997091293335,0.4000000059604645,1.8594735564600955,-1.3040000200271606,0.49000000953674316,1.0931099653244019,0.4229999780654907,0.4000000059604645,203684_A
1461,9011900774,9011900774_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,1.2864413959638756,-1.0010000467300415,0.004000000189989805,0.21435777842998505,0.2214999794960022,0.26350000500679016,1.2864413959638756,-0.9610000252723694,0.22699999809265137,0.21435777842998505,0.19099998474121094,0.2685000002384186,1.2571584147142514,-0.8600000143051147,0.0949999988079071,0.23921796679496765,0.23149999976158142,0.24300000071525574,1.3164064654697047,-0.9010000228881836,-0.05700000002980232,0.23910163342952728,0.2919999957084656,0.273499995470047,1.5114368506909526,-0.8600000143051147,-0.03700000047683716,0.3947291076183319,0.2919999659061432,0.26350000500679016,1.2571584147142514,-0.8600000143051147,0.0949999988079071,0.2725439667701721,0.23149999976158142,0.2329999953508377,1.2571584147142514,-0.9010000228881836,0.0949999988079071,0.1382276862859726,0.23149999976158142,0.24799999594688416,9011900774_A
1462,372384,372384_9_Y17SAR2_P002_09T129_2018_02_12-2018_02_19,10.700153468094982,-0.2160000056028366,0.13500000536441803,6.394575119018555,0.23199999332427979,0.2329999953508377,8.1168964702676,-0.13600000739097595,0.10499999672174454,6.2976460456848145,0.2719999849796295,0.2224999964237213,14.770323476194296,-0.296999990940094,0.17599999904632568,5.301138401031494,0.16099999845027924,0.22299998998641968,13.164064654697052,-0.31700000166893005,-99.0,5.668239116668701,0.18150000274181366,-99.0,12.86441395963876,-0.2759999930858612,0.19599999487400055,5.668239116668701,0.17100000381469727,0.22750000655651093,10.700153468094982,-0.2160000056028366,0.16599999368190765,6.231351375579834,0.21150000393390656,0.2280000001192093,10.700153468094982,-0.17599999904632568,0.13500000536441803,6.231351375579834,0.21149998903274536,0.2175000011920929,372384_A
1463,9011900261,9011900261_7_Y16SBR1_P002_A0119T044_2017_09_14-2017_09_26,5.880171687267607,0.026000000536441803,0.33799999952316284,3.221405267715454,0.11100000143051147,0.09600000828504562,6.300717481018831,-0.054999999701976776,0.42899999022483826,3.3377068042755127,0.08049999922513962,0.08600001037120819,8.499434015590785,0.04600000008940697,0.33799999952316284,3.900642156600952,0.11100000143051147,0.09600000083446503,5.6155203658737225,0.04600000008940697,0.4699999988079071,3.221405267715454,0.09100000560283661,0.07099999487400055,9.758655945674352,0.026000000536441803,0.4090000092983246,4.473206996917725,0.08049999922513962,0.09600000083446503,9.536521816614703,0.04600000008940697,0.33799999952316284,3.991499900817871,0.11100000143051147,0.09099999815225601,8.1168964702676,0.026000000536441803,0.4090000092983246,3.5419442653656006,0.060499999672174454,0.085999995470047,9011900261_A
1464,32362,32362_14_Y14SAR3_P004_12T055_2014_04_24-2014_05_04,2.1846909349596775,-0.4779999852180481,0.014000000432133675,0.30278727412223816,0.1914999932050705,0.11100000143051147,2.086363645634731,-0.4580000042915344,0.004000000189989805,0.29589611291885376,0.20149998366832733,0.11100000143051147,2.2876522466642895,-0.4580000042915344,0.004000000189989805,0.34764760732650757,0.17150001227855682,0.11100000143051147,2.750362934937096,-0.43799999356269836,0.004000000189989805,0.7453615665435791,0.20149999856948853,0.13199999928474426,2.687757031157795,-0.43799999356269836,0.004000000189989805,0.704096257686615,0.20149999856948853,0.13199999928474426,2.8144271175498585,-0.5180000066757202,0.014000000432133675,0.7278096079826355,0.1914999932050705,0.13199999928474426,2.8799835466736923,-0.49799999594688416,0.024000000208616257,0.7005458474159241,0.1809999942779541,0.11649999767541885,32362_A
1465,9016800321,9016800321_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26,3.1578391641788226,0.16699999570846558,0.06499999761581421,0.6883150339126587,0.13050000369548798,0.09649999439716339,3.1578391641788226,0.10599999874830246,0.06499999761581421,0.674453854560852,0.13099999725818634,0.09649999439716339,3.3066635389648362,0.1459999978542328,0.07500000298023224,0.8961217403411865,0.13050000369548798,0.1014999970793724,3.015712989638904,0.10599999874830246,0.08500000089406967,0.9375952482223511,0.1809999942779541,0.12700000405311584,3.015712989638904,0.16699999570846558,0.06499999761581421,0.8439158797264099,0.1509999930858612,0.11149999499320984,3.2313946874539026,0.1459999978542328,0.08500000089406967,0.8356372117996216,0.13050000369548798,0.10649999976158142,3.085957969027533,0.16699999570846558,0.06499999761581421,0.7005458474159241,0.12049999833106995,0.09649999439716339,9016800321_A
1466,107259,107259_7_Y14SAR2_P006_15T066_2017_03_24-2017_04_02,5.880171687267607,-0.9409999847412109,-99.0,3.849155902862549,0.4229999780654907,-99.0,3.884990906937478,-0.8809999823570251,0.19599999487400055,2.154127836227417,0.3424999713897705,0.36949998140335083,5.3627803160617855,-0.8809999823570251,0.19599999487400055,3.0351922512054443,0.3724999725818634,0.359499990940094,2.235578924043527,-1.0420000553131104,-99.0,2.822004556655884,0.6644999980926514,-99.0,4.7795829876952505,-1.0010000467300415,-99.0,2.761439323425293,0.624500036239624,-99.0,5.240708532664743,-0.8399999737739563,0.1459999978542328,2.8985860347747803,0.4129999876022339,0.4000000059604645,5.487695516567193,-0.8809999823570251,0.2370000034570694,3.105890989303589,0.3525000214576721,0.34950000047683716,107259_A
